24.5331 5.13013 0.531979 -0.986767 -0.153461 1.53101 
24.6667 5.14363 0.506276 -0.99024 -0.113655 1.53101 
24.8006 5.15646 0.480496 -0.992677 -0.0738487 1.53101 
24.9348 5.16861 0.454666 -0.99408 -0.0340425 1.53101 
25.0694 5.1801 0.428813 -0.994448 0.00576365 1.53101 
25.2042 5.19091 0.402963 -0.99378 0.0455698 1.53101 
25.3393 5.20105 0.377145 -0.992078 0.085376 1.53101 
25.4746 5.21052 0.351384 -0.989341 0.125182 1.53101 
25.6102 5.21933 0.325708 -0.985568 0.164988 1.53101 
25.746 5.22746 0.300144 -0.980761 0.204794 1.53101 
25.8821 5.23494 0.274718 -0.974919 0.244601 1.53101 
26.0183 5.24175 0.249457 -0.968042 0.284407 1.53101 
26.1546 5.24791 0.224388 -0.96013 0.324213 1.53101 
26.2911 5.25342 0.199539 -0.951183 0.364019 1.53101 
26.4278 5.25829 0.174936 -0.941201 0.403825 1.53101 
26.5646 5.26252 0.150606 -0.930184 0.443631 1.53101 
26.7014 5.26612 0.126575 -0.918132 0.483437 1.53101 
26.8384 5.2691 0.102872 -0.905045 0.523244 1.53101 
26.9754 5.27147 0.0795219 -0.890924 0.56305 1.53101 
27.1125 5.27324 0.0565526 -0.875767 0.602856 1.53101 
27.2496 5.27442 0.033991 -0.859575 0.642662 1.53101 
27.3868 5.27501 0.0118637 -0.842348 0.682468 1.53101 
27.5239 5.27504 -0.00980219 -0.824087 0.722274 1.53101 
27.6611 5.27451 -0.0309798 -0.80479 0.762081 1.53101 
27.7982 5.27343 -0.0516423 -0.784458 0.801887 1.53101 
27.9353 5.27183 -0.0717627 -0.763092 0.841693 1.53101 
28.0723 5.26971 -0.0913141 -0.74069 0.881499 1.53101 
28.2093 5.26708 -0.11027 -0.717254 0.921305 1.53101 
28.3462 5.26398 -0.128602 -0.692783 0.961111 1.53101 
28.483 5.2604 -0.146285 -0.667276 1.00092 1.53101 
28.6197 5.25638 -0.163292 -0.640735 1.04072 1.53101 
28.7564 5.25192 -0.179595 -0.613159 1.08053 1.53101 
28.8928 5.24704 -0.195167 -0.584547 1.12034 1.53101 
29.0292 5.24177 -0.209982 -0.554901 1.16014 1.53101 
29.1654 5.23613 -0.224013 -0.52422 1.19995 1.53101 
29.3015 5.23013 -0.237233 -0.492504 1.23975 1.53101 
29.4374 5.2238 -0.249614 -0.459753 1.27956 1.53101 
29.5731 5.21716 -0.261131 -0.425967 1.31937 1.53101 
29.7087 5.21023 -0.271755 -0.391146 1.35917 1.53101 
29.844 5.20304 -0.281461 -0.35529 1.39898 1.53101 
29.9792 5.1956 -0.290222 -0.318399 1.43879 1.53101 
30.1142 5.18795 -0.298014 -0.281163 1.41584 -1.32129 
30.249 5.18011 -0.30485 -0.244798 1.38149 -1.32129 
30.3836 5.17211 -0.310751 -0.209326 1.34713 -1.32129 
30.5179 5.16396 -0.315742 -0.174747 1.31278 -1.32129 
30.6521 5.1557 -0.319846 -0.141061 1.27843 -1.32129 
30.786 5.14734 -0.323085 -0.108269 1.24407 -1.32129 
30.9198 5.13891 -0.325484 -0.0763693 1.20972 -1.32129 
31.0533 5.13042 -0.327064 -0.0453632 1.17537 -1.32129 
31.1865 5.12191 -0.32785 -0.0152502 1.14101 -1.32129 
31.3196 5.11338 -0.327865 0.0139695 1.10666 -1.32129 
31.4524 5.10486 -0.327132 0.0422961 1.07231 -1.32129 
31.5851 5.09637 -0.325673 0.0697295 1.03795 -1.32129 
31.7174 5.08793 -0.323513 0.0962696 1.0036 -1.32129 
31.8496 5.07956 -0.320675 0.121917 0.969246 -1.32129 
31.9816 5.07126 -0.317182 0.14667 0.934893 -1.32129 
32.1133 5.06307 -0.313056 0.170531 0.900539 -1.32129 
32.2449 5.05499 -0.308322 0.193498 0.866186 -1.32129 
32.3762 5.04704 -0.303002 0.215573 0.831832 -1.32129 
32.5073 5.03924 -0.29712 0.236754 0.797479 -1.32129 
32.6382 5.0316 -0.290698 0.257042 0.763126 -1.32129 
32.769 5.02413 -0.283761 0.276436 0.728772 -1.32129 
32.8995 5.01685 -0.276331 0.294938 0.694419 -1.32129 
33.0298 5.00976 -0.268432 0.312546 0.660065 -1.32129 
33.16 5.00289 -0.260087 0.329261 0.625712 -1.32129 
33.29 4.99624 -0.251318 0.345083 0.591358 -1.32129 
33.4198 4.98983 -0.24215 0.360012 0.557005 -1.32129 
33.5495 4.98365 -0.232605 0.374047 0.522651 -1.32129 
33.679 4.97773 -0.222707 0.38719 0.488298 -1.32129 
33.8083 4.97208 -0.212479 0.399439 0.453945 -1.32129 
33.9375 4.96669 -0.201944 0.410795 0.419591 -1.32129 
34.0666 4.96158 -0.191126 0.421258 0.385238 -1.32129 
34.1955 4.95675 -0.180047 0.430827 0.350884 -1.32129 
34.3243 4.95222 -0.16873 0.439504 0.316531 -1.32129 
34.453 4.94798 -0.1572 0.447287 0.282177 -1.32129 
34.5816 4.94404 -0.145479 0.454177 0.247824 -1.32129 
34.7101 4.94042 -0.133591 0.460174 0.213471 -1.32129 
34.8385 4.9371 -0.121558 0.465277 0.179117 -1.32129 
34.9669 4.9341 -0.109404 0.469488 0.144764 -1.32129 
35.0951 4.93141 -0.0971524 0.472805 0.11041 -1.32129 
